Srno,ENERC_KCAL,ENERC_KCAL%,FAT,FAT%,FASAT,FASAT%,PROCNT,PROCNT%,CHOLE,CHOLE%,CHOCDF,CHOCDF%,FIBTG,FIBTG%,FATRN,FAMS,FAPU,SUGAR,CHOCDF.net,NA,NA%,CA,CA%,FE,FE%,ZN,ZN%,VITC,VITC%,THIA,THIA%,NIA,NIA%,VITB6A,VITB6A%,MG,MG%,K,K%,P,P%,VITA_RAE,VITA_RAE%,RIBF,RIBF%,FOLDFE,FOLDFE%,VITB12,VITB12%,VITD,VITD%,TOCPHA,TOCPHA%,VITK1,VITK1%,WATER,FOLFD,FOLAC
540,526.9804167,26.34902083,49.55493125,76.23835577,6.238387917,31.19193958,6.179252083,12.35850417,0,0,22.4703625,7.490120833,9.24385,36.9754,0.00042,23.33703875,17.43993531,4.30511875,13.2265125,310.5339408,12.9389142,148.0568214,14.80568214,5.984701893,33.24834385,1.400181287,12.72892079,116.721475,129.6905278,0.15605825,13.00485417,1.397310104,8.733188151,0.259924479,19.99419071,90.55538579,21.56080614,550.843253,11.72006921,138.7819583,19.82599405,280.647075,31.18300833,0.130917125,10.07054808,65.28339583,16.32084896,0,0,0,0,20.23177375,134.8784917,17.3507875,14.45898958,53.30136174,65.28339583,0
541,1634.534092,81.7267046,13.797634,21.22712923,7.1421298,35.710649,30.66279576,61.32559152,26.007552,8.669184,341.14135,113.7137833,8.19855,32.7942,0,4.0064909,1.48902048,15.637995,332.9428,1760.758576,73.36494068,149.7021107,14.97021107,6.419585837,35.66436576,5.500996931,50.00906301,274.32415,304.8046111,0.495430592,41.28588267,8.895054776,55.59409235,1.312741092,100.980084,194.9937601,46.42708574,1201.240041,25.55829874,548.761776,78.39453943,946.556682,105.1729647,0.42506496,32.69730462,136.3645,34.091125,0.00101592,0.04233,0,0,3.5021176,23.34745067,25.6140912,21.345076,365.2602441,136.3645,1.9719
542,414.0270144,20.70135072,5.50422,8.468030769,0.7951608,3.975804,5.5047,11.0094,0,0,88.1571,29.3857,14.7132,58.8528,0.00168,2.29879392,2.02366824,1.79043,73.4439,726.2245213,30.25935505,83.07568733,8.307568733,4.041355701,22.45197612,1.058498697,9.622715429,51.7419,57.491,0.349272,29.106,2.06184,12.8865,0.93864,72.20307692,79.48298697,18.92452071,2586.037896,55.02208289,189.774,27.11057143,363.96,40.44,0.13236,10.18153846,70.356,17.589,0,0,0,0,3.93375576,26.2250384,10.39026864,8.6585572,209.6382774,70.356,0.5634
543,5255.1325,262.756625,197.2324792,303.4345833,54.29374583,271.4687292,134.7214583,269.4429167,10.93333333,3.644444445,851.781,283.927,105.929,423.716,0.03744,81.43662917,45.90479375,462.8212,745.852,602.7754167,25.11564236,1451.940833,145.1940833,94.2887,523.8261111,30.17122708,274.2838826,4.1875,4.652777778,3.491282708,290.9402257,32.98722313,206.1701445,3.362142708,258.6263622,1775.06,422.6333333,7925.593542,168.6296498,3837.808125,548.2583036,2046.324375,227.369375,1.390153542,106.9348878,878.53,219.6325,0.000427083,0.017795139,0,0,19.11778333,127.4518889,65.93829167,54.94857639,223.98755,878.53,0
544,93.789128,4.6894564,3.18475,4.899615385,0.33255512,1.6627756,2.57074,5.14148,0,0,16.405,5.468333333,4.4092,17.6368,0.00806534,1.8064926,0.8667312,5.60353,11.9958,317.030828,13.20961783,75.16910711,7.516910711,3.268153973,18.15641096,0.598332113,5.439382845,10.2559,11.39544444,0.08541,7.1175,0.62277,3.8923125,0.23453,18.04076923,33.62492113,8.005933602,332.461369,7.07364615,68.818,9.831142857,247.7988,27.5332,0.075007,5.769769231,25.058,6.2645,0,0,0,0,1.51131,10.0754,5.0044196,4.170349667,113.0089242,25.058,0
545,183.289,9.16445,15.68448083,24.12997051,2.17391,10.86955,3.161633333,6.323266667,0,0,10.487825,3.495941667,4.122091667,16.48836667,0.00021,6.22938375,6.438295,1.488014167,6.365733334,164.35925,6.848302083,62.493,6.2493,3.220196667,17.88998148,0.688075,6.255227273,2.121458333,2.357175926,0.0723975,6.033125,0.928435833,5.802723958,0.172659583,13.28150641,30.09933333,7.166507937,252.0233333,5.362198582,58.10425,8.300607143,487.771,54.19677778,0.085456167,6.573551282,50.21366667,12.55341667,0,0,0,0,2.402675833,16.01783889,8.59125,7.159375,9.22394,50.21366667,0.5634
548,1043.777398,52.18886992,30.82822,47.42803077,9.0947188,45.473594,11.3175,22.635,0,0,204.5267,68.17556667,22.4064,89.6256,0,10.97694512,8.49329464,162.4821,182.1203,24,1,194.43,19.443,5.02918,27.93988889,2.0755,18.86818182,625.494,694.9933333,0.9915,82.625,7.92572,49.53575,1.79768,138.2830769,184.584,43.94857143,2084.96,44.36085106,225.052,32.15028571,260.46,28.94,0.57738,44.41384615,332.43,83.1075,0,0,0,0,12.22295936,81.48639573,50.12239904,41.76866587,1229.6258,332.43,0.5634
549,303.3316667,15.16658333,19.36403917,29.79082949,7.0224325,35.1121625,10.32464167,20.64928333,10.93333333,3.644444445,32.30075,10.76691667,9.68715,38.7486,0,7.437139167,3.57224875,13.611,22.6136,1040.390684,43.34961181,160.7215535,16.07215535,4.670671986,25.9481777,2.101119251,19.1010841,188.5875,209.5416667,0.312482708,26.04022569,3.826209792,23.9138112,0.550799375,42.36918269,132.1902383,31.47386627,1049.949615,22.33935351,242.6734583,34.6676369,182.392375,20.26581944,0.240175042,18.47500321,91.82333333,22.95583333,0.000427083,0.017795139,0,0,2.441058333,16.27372222,62.54029167,52.11690972,381.841701,91.82333333,0.5634
551,884.947,44.24735,54.848615,84.38248462,19.648265,98.241325,21.193255,42.38651,65.536,21.84533333,85.01895,28.33965,7.3368,29.3472,0,19.704857,8.037719,8.278645,77.68215,734.735406,30.61397525,119.5745595,11.95745595,8.247617694,45.8200983,4.468065665,40.61877877,225.1947,250.2163333,0.8381705,69.84754167,33.703098,210.6443625,0.426884,32.83723077,203.7963566,48.52294206,918.3718532,19.53982666,523.7355,74.81935714,312.5208,34.72453333,0.2909245,22.37880769,60.521,15.13025,0.00256,0.106666667,0,0,7.34955,48.997,55.0524,45.877,140.9428463,60.521,4.7634
552,242.4105,12.120525,15.049465,23.15302308,1.937115,9.685575,4.924885,9.84977,0,0,26.35434,8.78478,4.85225,19.409,0.001563,6.9305465,5.378295,12.37921,21.50209,752.0841713,31.33684047,76.52887878,7.652887878,3.314802837,18.41557132,0.850931738,7.735743069,337.199,374.6655556,0.203536,16.96133333,1.606175,10.03859375,0.5425895,41.73765385,61.34096002,14.60499048,704.2518567,14.98408206,123.652,17.66457143,111.8445,12.42716667,0.1695705,13.04388462,60.2075,15.051875,0,0,0,0,6.75538,45.03586667,21.4436,17.86966667,275.4521505,60.2075,0
553,270.1760599,13.508803,13.95168,21.46412308,5.699937822,28.49968911,8.107768889,16.21553778,0,0,36.90470889,12.30156963,15.35332222,61.41328889,0.00168,4.150543396,2.993407813,10.06904667,21.55138667,1117.216114,46.55067142,251.4064071,25.14064071,6.592139348,36.62299638,2.202049567,20.01863242,235.1951333,261.3279259,0.576501333,48.04177778,3.836433333,23.97770833,1.051849222,80.91147863,178.3627623,42.46732437,1319.228988,28.06870186,232.8385556,33.26265079,361.625,40.18055556,0.240408778,18.49298291,150.3737778,37.59344444,0,0,0,0,5.356413964,35.70942643,83.58124484,69.65103736,417.6445502,150.3737778,0
554,1316.111,65.80555,62.3289875,95.89075,28.3881925,141.9409625,33.3419075,66.683815,98.304,32.768,175.721875,58.57395833,26.03185,104.1274,0.03744,20.6711585,8.7928495,6.9675475,149.690025,838.393677,34.93306987,858.8953496,85.88953496,59.97504918,333.1947177,7.197186874,65.42897158,7.788,8.653333333,1.16739225,97.2826875,3.175267,19.84541875,0.3394455,26.11119231,373.4961187,88.92764732,1153.24245,24.5370734,1133.10225,161.87175,2167.2639,240.8071,0.20562875,15.81759615,113.4605,28.365125,0.00384,0.16,0,0,2.55661,17.04406667,37.7844,31.487,81.09182125,113.4605,0.5634
556,2119.295211,105.9647606,134.735655,207.2856231,28.06130563,140.3065282,63.254335,126.50867,0,0,190.0638233,63.35460778,53.07411667,212.2964667,0,55.79055042,44.08446057,25.93801667,136.9897067,1708.1572,71.17321667,1008.258123,100.8258123,32.69735835,181.6519909,11.50425773,104.5841612,564.4266167,627.1406852,1.444111167,120.3425972,5.9822395,37.38899688,1.712147,131.7036154,638.2422273,151.9624351,5284.459652,112.4353117,1048.864167,149.8377381,301.225,33.46944444,0.732710833,56.36237179,913.2375,228.309375,0,0,0,0,45.53609484,303.5739656,54.17537414,45.14614512,393.1342871,913.2375,11.268
557,1460.352333,73.01761667,98.27448417,151.1915141,64.82690417,324.1345208,59.912245,119.82449,61.93333333,20.64444444,116.7709,38.92363333,37.37635,149.5054,0.0097275,17.92418667,4.65823725,36.630935,79.39455,3142.104792,130.921033,811.9019458,81.19019458,23.65515729,131.4175405,8.364473557,76.0406687,438.8525,487.6138889,0.850854208,70.90451736,7.345293958,45.90808724,1.601755042,123.2119263,449.7892363,107.0926753,2989.828481,63.61337194,1296.518792,185.2169702,593.206725,65.91185833,1.017621042,78.27854167,257.6641667,64.41604167,1.290427083,53.76779514,0.3,2,3.994713333,26.63142222,54.50784167,45.42320139,1062.389299,257.6641667,0
559,1738.977198,86.94885991,31.98516,49.20793846,2.94989,14.74945,33.25251,66.50502,0,0,325.0204542,108.3401514,6.8874,27.5496,0.11144,18.804385,9.03273,4.237339648,318.1330542,1746.43548,72.768145,281.7628401,28.17628401,11.25100928,62.50560712,5.991441298,54.46764816,74.72879295,83.03199217,0.490987,40.91558333,8.60439,53.7774375,1.07183,82.44846154,322.301513,76.73845547,1843.333002,39.21985112,566.511,80.93014286,1256.456,139.6062222,0.599564,46.12030769,442.964,110.741,0,0,0,0,9.76578,65.1052,995.9974,829.9978333,351.4531026,442.964,0
560,447.066,22.3533,9.62396,14.80609231,1.42738,7.1369,10.39337,20.78674,0,0,83.5019,27.83396667,10.2194,40.8776,0,6.610381,1.211459,3.72176,73.2825,1068.790608,44.532942,104.9285064,10.49285064,4.194974462,23.30541368,1.56529711,14.22997373,90.6266,100.6962222,0.390444,32.537,4.702044,29.387775,1.540671,118.5131538,108.8527711,25.91732645,1938.260169,41.23957806,279.994,39.99914286,11.4579,1.2731,0.165704,12.74646154,65.786,16.4465,0,0,0,0,1.38556,9.237066667,19.051,15.87583333,350.5404542,65.786,0
564,522.01,26.1005,12.14024583,18.67730128,1.53386,7.6693,25.0434,50.0868,0,0,85.06845833,28.35615278,16.01075,64.043,0.017775,4.310161667,4.5446325,23.14713333,69.05770833,817.503115,34.06262979,116.3836729,11.63836729,6.727832794,37.37684885,3.385999331,30.7818121,334.18175,371.3130556,0.64676,53.89666667,4.4397525,27.74845312,1.684615,129.5857692,134.4532433,32.01267698,1472.600113,31.3319173,354.3145833,50.61636905,111,12.33333333,0.415363333,31.95102564,612.4533333,153.1133333,0,0,0,0,3.192075,21.2805,43.71383333,36.42819444,222.1210653,612.4533333,2.934375
567,351.6194192,17.58097096,13.70311,21.08170769,1.7903944,8.951972,11.5478,23.0956,0,0,54.96,18.32,12.2696,49.0784,0,5.81532856,4.93999432,27.8858,42.6904,1940.605805,80.85857519,150.8530681,15.08530681,5.421882187,30.1215677,1.961879451,17.83526773,517.371,574.8566667,0.456994,38.08283333,5.07808,31.738,1.22934,94.56461538,130.2797945,31.01899869,2071.260356,44.06936928,285.264,40.752,1356.321,150.7023333,0.323972,24.92092308,145.859,36.46475,0,0,0,0,8.67991768,57.86611787,66.65663152,55.54719293,749.2092389,145.859,0.5634
568,384.3135,19.215675,12.23058667,18.81628718,4.50903525,22.54517625,30.75577167,61.51154333,42.5,14.16666667,40.94975,13.64991667,4.211183333,16.84473333,0,2.527739,0.6993685,23.41900833,36.73856667,968.426767,40.35111529,247.6359449,24.76359449,2.483756013,13.79864452,1.485942479,13.50856799,75.21426667,83.57140741,0.16270375,13.55864583,1.755726667,10.97329167,0.787596917,60.58437821,74.49634145,17.73722416,875.740565,18.63277798,464.37,66.33857143,156.93965,17.43773889,0.543946333,41.84202564,71.23208333,17.80802083,1.075,44.79166667,0.25,1.666666667,0.757971667,5.053144444,7.14065,5.950541667,326.851145,71.23208333,0.5634
571,794.27767,39.7138835,48.9739542,75.34454492,12.4830063,62.4150315,58.350068,116.700136,85,28.33333333,32.54278,10.84759333,2.396801,9.587204,0,23.64054063,3.59632966,18.4998088,30.145979,1956.930953,81.53878972,493.8605477,49.38605477,1.868566468,10.38092482,2.758711624,25.07919658,13.896,15.44,0.23870836,19.89236333,0.9078738,5.67421125,0.47112447,36.24034385,86.69366324,20.64134839,1043.462846,22.20133715,886.14686,126.5924086,317.608397,35.28982189,0.9307206,71.59389231,84.80789,21.2019725,2.15,89.58333333,0.5,3.333333333,4.4266768,29.51117867,102.69888,85.5824,692.8965436,84.80789,0
574,1084.963,54.24815,35.40127667,54.46350256,12.484165,62.420825,84.07851667,168.1570333,114.75,38.25,105.0587,35.01956667,4.031733333,16.12693333,0,7.866965,2.946535,26.90923333,101.0269667,2350.517668,97.93823617,606.5488017,60.65488017,4.266103106,23.70057281,4.326107507,39.32825006,113.5986667,126.2207407,0.66661,55.55083333,4.856071667,30.35044792,0.714896667,54.99205128,106.1712417,25.27886708,1077.951267,22.93513335,1230.642,175.806,310.268,34.47422222,1.207318333,92.87064103,362.5983333,90.64958333,2.9025,120.9375,0.675,4.5,3.140666667,20.93777778,14.241,11.8675,774.483315,139.8183333,130.9134
576,620.899,31.04495,21.42869417,32.9672218,7.389690833,36.94845417,44.94332333,89.88664667,51.41458333,17.13819444,68.655225,22.885075,15.87995,63.5198,0.00084,5.764287667,2.7855355,19.8949175,52.775275,1082.850072,45.11875302,397.4499287,39.74499287,8.678483499,48.21379722,3.903171023,35.48337293,289.1161,321.2401111,0.523386958,43.61557986,3.280856875,20.50535547,1.061455708,81.6504391,200.5596394,47.75229509,1477.323657,31.43241823,707.917375,101.1310536,346.857325,38.53970278,0.638106292,49.08509936,312.304,78.076,1.024364583,42.68185764,0.238125,1.5875,2.430768333,16.20512222,27.47369167,22.89474306,323.3137129,312.304,0
578,896.7825,44.839125,7.611914167,11.71063718,3.173430833,15.86715417,54.48073333,108.9614667,10.93333333,3.644444445,163.4861,54.49536667,28.2757,113.1028,0.00084,1.762434167,1.7680525,24.88334,135.2104,1535.621028,63.98420952,174.0658634,17.40658634,16.4143226,91.19068111,7.492694917,68.11540833,393.43645,437.1516111,1.959512708,163.2927257,8.251379375,51.57112109,2.194006458,168.7697276,169.9655533,40.46798889,2510.458968,53.4140206,715.642625,102.2346607,578.192875,64.24365278,0.658091042,50.62238782,1013.18675,253.2966875,0.000427083,0.017795139,0,0,3.767608333,25.11738889,48.35654167,40.29711806,426.2086357,1013.18675,0.5634
580,1116.213088,55.8106544,26.114881,40.17674,15.23259095,76.16295475,22.10151714,44.20303428,73.558528,24.51950933,199.8341875,66.61139583,1.50875,6.035,0,6.93275435,1.48077097,124.555,198.3254375,216.577176,9.024049,580.870602,58.0870602,4.275025,23.75013889,2.84931713,25.902883,0.581875,0.646527778,0.761970463,63.49753858,4.424897639,27.65561024,0.337276713,25.94436254,73.45625,17.48958333,776.906065,16.52991628,519.341389,74.191627,320.290173,35.587797,0.895959815,68.91998577,383.29375,95.8234375,2.19696713,91.54029708,6.344,42.29333333,0.7141464,4.760976,2.3882318,1.990193167,468.7230861,32.71875,206.275
582,1972.714927,98.63574635,27.75940675,42.70677962,9.139713741,45.69856871,75.76229483,151.5245897,102.5,34.16666667,351.3592479,117.1197493,15.04175796,60.16703183,0.049754476,11.40020953,5.357961166,13.6097375,336.31749,2119.799732,88.32498882,226.0450069,22.60450069,11.0893583,61.6075461,7.433820152,67.5801832,47.17697875,52.41886528,0.696631155,58.05259622,17.02656232,106.4160145,1.335303333,102.715641,297.8746128,70.92252685,1858.171265,39.53555882,991.8720421,141.696006,694.8625,77.20694444,0.539036671,41.46435929,172.2779167,43.06947917,3.239,134.9583333,6.355,42.36666667,3.767936833,25.11957889,38.64202213,32.20168511,451.1365361,172.2779167,0
583,1387.557,69.37785,5.03316,7.743323077,0.796745,3.983725,88.83736,177.67472,0,0,261.64865,87.21621667,65.1794,260.7176,0,0.393445,2.58617,22.9529,196.46925,1893.870912,78.911288,442.9912379,44.29912379,29.62493952,164.5829973,11.27833682,102.5303348,308.7183,343.0203333,2.474519,206.2099167,9.84706,61.544125,2.0663,158.9461538,579.8769682,138.0659448,6023.915746,128.1684201,1630.337,232.9052857,642.474,71.386,0.986692,75.89938462,1546.369,386.59225,0,0,0,0,2.209,14.72666667,43.695,36.4125,444.1541336,1546.369,0
585,788.848,39.4424,2.29986,3.538246154,0.37145,1.85725,22.8241,45.6482,0,0,177.5997,59.1999,22.9994,91.9976,0,0.52064,0.95279,21.8722,154.6003,2696.626608,112.359442,169.9136783,16.99136783,9.306305577,51.70169765,3.384065326,30.76423024,480.56,533.9555556,0.9019,75.15833333,11.3861,71.163125,3.5051,269.6230769,258.4916533,61.54563173,4406.501226,93.75534524,617.542,88.22028571,91.536,10.17066667,0.46947,36.11307692,196.19,49.0475,0,0,0,0,1.4536,9.690666667,42.983,35.81916667,944.5429307,196.19,0.5634
587,1446.842125,72.34210625,127.3482388,195.9203673,13.724165,68.620825,27.86624625,55.7324925,0,0,62.3390125,20.77967083,15.4818,61.9272,0,33.06437888,74.54679763,27.0304075,46.8572125,2011.394858,83.80811906,236.2444146,23.62444146,10.74725539,59.70697438,5.272224852,47.92931684,1091.288925,1212.54325,0.831859125,69.32159375,5.904271875,36.90169922,1.919881125,147.6831635,316.721236,75.4098181,2138.548388,45.50102954,647.1805,92.45435714,274.737,30.52633333,0.597808875,45.98529808,223.61025,55.9025625,0,0,0,0,23.611155,157.4077,71.17995,59.316625,629.7521397,223.61025,0
588,244.684,12.2342,15.23604167,23.4400641,12.006205,60.031025,4.974966667,9.949933333,0,0,25.75475,8.584916667,4.427583333,17.71033333,0.00294,1.1022875,0.78085,12.93890833,21.32716667,696.2737921,29.011408,53.11209831,5.311209831,2.655507111,14.75281728,0.88053389,8.004853545,198.8819167,220.9799074,0.15946,13.28833333,1.960591667,12.25369792,0.867064167,66.69724359,48.60195263,11.57189348,589.3394249,12.5391367,114.3825,16.34035714,65.342,7.260222222,0.145666333,11.20510256,60.28833333,15.07208333,0,0,0,0,1.105091667,7.367277778,19.7175,16.43125,251.5335331,60.28833333,0
591,1126.437,56.32185,70.00475,107.6996154,55.7865,278.9325,33.8938,67.7876,0,0,118.8373,39.61243333,18.5531,74.2124,0.00084,5.261805,3.9302,39.1524,100.2842,2447.443882,101.9768284,394.4964118,39.44964118,18.7024,103.9022222,6.421614706,58.37831551,537.4812,597.2013333,1.013779,84.48158333,20.80372,130.02325,3.34782,257.5246154,298.4374706,71.05654062,3729.45,79.35,991.155,141.5935714,151.141,16.79344444,2.064777,158.829,204.45,51.1125,0.16,6.666666667,0.8,5.333333333,4.16488,27.76586667,41.8224,34.852,1049.834912,204.45,0
592,1075.365333,53.76826667,72.20952,111.0915692,64.07151867,320.3575933,7.14807,14.29614,0,0,115.46515,38.48838333,0.1695,0.678,0,3.075199333,0.790235333,105.27145,115.29565,114.9171768,4.788215698,139.2403826,13.92403826,11.80635167,65.59084259,2.243284609,20.39349644,3.81375,4.2375,0.075042,6.2535,2.3197025,14.49814063,0.1312145,10.09342308,175.7447942,41.84399862,846.1238333,18.00263475,330.5813333,47.22590476,0,0,0.036885667,2.837358974,49.76416667,12.44104167,0,0,0,0,0,0,0,0,1687.346623,49.76416667,0
593,325.803698,16.2901849,10.6668575,16.41055,1.821201,9.106005,12.3947725,24.789545,6.69375,2.23125,51.37718,17.12572667,12.2454,48.9816,0.001752,4.6011639,2.785357675,17.74631,39.13178,1083.827045,45.15946023,267.980624,26.7980624,4.972718674,27.62621486,1.731478288,15.74071171,44.15625,49.0625,0.27830775,23.1923125,1.239954125,7.749713281,0.797430725,61.340825,97.96983538,23.32615128,951.176083,20.237789,276.6363,39.51947143,32.03643,3.559603333,0.2659475,20.4575,89.464325,22.36608125,0.1693125,7.0546875,0.039375,0.2625,3.08278545,20.551903,2.6900613,2.24171775,387.5964476,89.464325,0
595,1291.525,64.57625,59.45941,91.47601538,10.67982,53.3991,53.16531,106.33062,38.25,12.75,160.8183,53.6061,40.912,163.648,0,25.34828,16.60007,32.03476,119.9063,3696.815556,154.0339815,694.0247315,69.40247315,13.03600131,72.42222949,6.054505548,55.04095953,395.8786,439.8651111,0.921503,76.79191667,9.51783,59.4864375,2.97015,228.4730769,352.0881555,83.83051321,4780.847244,101.7201541,1093.661,156.2372857,577.26,64.14,1.078667,82.97438462,477.586,119.3965,0.9675,40.3125,0.225,1.5,19.613,130.7533333,108.7042,90.58683333,1300.148131,477.586,0
596,535.804,26.7902,28.1147,43.25338462,15.46567,77.32835,33.0641,66.1282,119.6,39.86666667,47.0487,15.6829,12.4476,49.7904,0.06278,6.25451,3.6848,19.85413,34.6011,2221.503688,92.56265368,175.088707,17.5088707,8.208052074,45.6002893,4.699004907,42.71822642,338.5819,376.2021111,0.42201,35.1675,10.13718,63.357375,1.93744,149.0338462,159.2593432,37.91889124,1810.743687,38.52646142,481.97,68.85285714,460.839,51.20433333,0.61191,47.07,88.836,22.209,0.689,28.70833333,0.13,0.866666667,3.157,21.04666667,87.662,73.05166667,842.1143404,88.836,0
599,603.623,30.18115,42.06602667,64.7169641,25.572905,127.864525,15.30956667,30.61913333,0,0,54.8564,18.28546667,16.59723333,66.38893333,0,7.67532,5.91701,25.92868333,38.25916667,1358.351626,56.59798442,223.7752847,22.37752847,11.071266,61.50703332,2.95332202,26.848382,643.6663667,715.1848519,0.496103,41.34191667,5.905946667,36.91216667,1.942226667,149.4020513,232.9128869,55.45544925,2239.636428,47.6518389,363.401,51.91442857,754.038,83.782,0.586440333,45.11079487,366.5783333,91.64458333,0,0,0,0,10.04464667,66.96431111,631.7979,526.49825,465.144304,366.5783333,0.5634
604,412.5775169,20.62887584,28.51959564,43.87630098,7.288251269,36.44125634,26.4729255,52.945851,645.470625,215.156875,14.71723,4.905743333,3.706473812,14.82589525,0.06536,9.275924502,10.3642834,5.0615608,11.01075619,766.6492761,31.94371984,172.2176219,17.22176219,5.333281688,29.62934271,3.042185665,27.65623332,5.017,5.574444444,0.214812447,17.90103729,4.595506112,28.7219132,0.477681942,36.74476476,56.82968209,13.53087669,722.7377529,15.377399,467.4204787,66.77435411,335.6743786,37.29715317,1.232392412,94.79941635,124.0726306,31.01815766,1.5708,65.45,3.64,24.26666667,2.59963005,17.330867,35.4218925,29.51824375,253.3786609,124.0726306,0
605,1508.817,75.44085,51.29696,78.9184,7.936006,39.68003,62.50748,125.01496,22.5225,7.5075,209.2465,69.74883333,28.6919,114.7676,0.02376,12.54856,29.637098,31.38993,180.5546,2176.300458,90.67918575,337.3087895,33.73087895,20.59161461,114.3978589,8.458907456,76.89915869,66.1601,73.51122222,2.371576,197.6313333,11.201212,70.007575,1.723291,132.5608462,203.0010746,48.33358918,2708.306596,57.62354461,818.897,116.9852857,340.4748,37.83053333,0.944041,72.61853846,1095.828,273.957,0.176,7.333333333,0,0,3.87029,25.80193333,68.9466,57.4555,586.9703149,1016.628,46.64
609,2799.859614,139.9929807,139.2046461,214.160994,63.12623294,315.6311647,115.8910025,231.7820049,309.3983077,103.1327692,285.7872832,95.26242774,14.61203151,58.44812602,0.00018,42.73528175,18.60106261,261.1399064,271.1752517,1348.436003,56.18483346,3940.745601,394.0745601,8.983305039,49.90725021,16.23970729,147.6337026,4.1804,4.644888889,2.034099627,169.5083022,4.25022639,26.56391494,1.894882405,145.760185,562.2636254,133.8722918,5045.727022,107.3558941,3167.853646,452.5505208,1489.579279,165.5088088,5.394662419,414.9740322,195.8473667,48.96184168,13.92292385,580.121827,40.22178,268.1452,4.111754706,27.41169804,37.80754397,31.50628664,2732.296578,195.8473667,0
615,231.90875,11.5954375,12.54869333,19.30568205,6.464656667,32.32328333,11.20734167,22.41468333,31.42916667,10.47638889,20.82545,6.941816667,3.718075,14.8723,0.00042,3.227660833,1.099275,7.9061025,17.107375,2080.214825,86.67561769,109.9288305,10.99288305,2.940959622,16.33866457,1.043313856,9.484671422,130.554125,145.0601389,0.148582417,12.38186806,1.70376375,10.64852344,0.594616667,45.73974359,64.19147928,15.28368554,561.9992408,11.95743066,179.8205,25.68864286,271.6385,30.18205556,0.204593833,15.73798718,80.6205,20.155125,0.242729167,10.11371528,0.05625,0.375,1.623374167,10.82249444,20.23093333,16.85911111,846.4954012,80.6205,0.5634
618,1284.62426,64.23121299,90.34011803,138.984797,28.65722768,143.2861384,67.0646714,134.1293428,110.26125,36.75375,66.257624,22.08587467,11.93151542,47.7260617,0.022188,30.64340052,23.62676936,21.25676624,54.32610857,2755.972218,114.8321758,1634.828002,163.4828002,9.063173513,50.35096396,8.57661002,77.969182,43.8494,48.72155556,0.599075303,49.92294192,3.210681865,20.06676166,0.83026315,63.86639613,284.0370577,67.62787088,1864.569466,39.67169076,1177.720665,168.2458094,823.6720937,91.51912152,0.896961505,68.99703885,208.5756032,52.14390081,1.1,45.83333333,0.6,4,3.65588514,24.3725676,86.963449,72.46954083,943.2594062,203.5446032,3.096
621,871.7198409,43.58599204,62.92597729,96.80919583,37.79770189,188.9885095,15.2959333,30.59186659,0,0,77.93440106,25.97813369,22.88544987,91.54179949,0.004648,12.31530367,8.431444452,34.86578051,55.04895119,2166.087984,90.253666,288.804065,28.8804065,9.424547908,52.35859949,3.004498028,27.31361844,549.1514375,610.1682639,0.492343524,41.02862697,5.817603097,36.36001936,2.24807981,172.9292162,194.1861794,46.23480461,2069.866579,44.03971445,397.0974073,56.72820104,184.5247919,20.50275465,0.480771206,36.98240047,165.4854354,41.37135886,0,0,0,0,10.37688458,69.17923053,57.49706834,47.91422362,763.116709,165.4854354,7.3242
625,510.8865,25.544325,37.36581313,57.48586635,4.223239375,21.11619688,13.52455563,27.04911125,0,0,46.90643125,15.63547708,29.4708625,117.88345,0.00168,19.87828813,11.21176531,1.086708125,17.43556875,1374.155201,57.25646669,595.1577336,59.51577336,18.82033391,104.5574106,2.644249879,24.03863527,12.131,13.47888889,0.504373313,42.03110938,1.944724063,12.15452539,0.059022813,4.540216346,180.669705,43.01659644,760.7510154,16.18619182,383.5754375,54.79649107,135.400125,15.04445833,0.573814313,44.1395625,7.6843125,1.921078125,0,0,0,0,12.11595875,80.77305833,4.704337501,3.920281251,476.8467666,7.6843125,2.2536
626,465.6862944,23.28431472,21.62440833,33.26832051,5.425596967,27.12798483,19.7174425,39.434885,13.16458333,4.388194445,64.3477,21.44923333,21.37385,85.4954,0,8.850136003,5.485237157,21.3123975,42.97385,315.0214167,13.12589236,294.47575,29.447575,7.779388333,43.21882407,3.115345417,28.32132197,634.2505,704.7227778,0.611122958,50.92691319,6.468138542,40.42586589,1.945105125,149.6234712,192.3188333,45.79019841,2629.115708,55.93863209,457.2284583,65.31835119,384.331675,42.70351944,0.662144792,50.93421474,400.8331667,100.2082917,0.056864583,2.369357639,0.013125,0.0875,7.561135677,50.40757118,122.9730158,102.4775132,714.4626158,384.6594167,10.60305
629,847.6229785,42.38114893,52.5025944,80.77322216,18.84298288,94.21491438,17.9799139,35.9598278,64.43,21.47666667,93.98878958,31.32959653,35.78400222,143.1360089,0.372,26.679261,5.79537935,50.98175165,58.20478737,4574.80053,190.6166888,581.1474099,58.11474099,8.857629989,49.2090555,3.038620358,27.62382143,185.0268241,205.5853601,0.31228564,26.02380333,9.115531076,56.97206922,1.010393006,77.72253892,227.5952188,54.18933781,5166.845936,109.9328923,631.3696463,90.19566376,1943.075998,215.8973331,0.478520785,36.80929115,331.8575749,82.96439372,0.072417394,3.017391417,0.48166164,3.2110776,12.6589368,84.392912,655.4682486,546.2235405,1788.884522,331.8575749,0
